id,user_id,name,date,amount,recurring
54328,RvJzNbCwKlHXNZQzzogsUXTgbEnCFJen,Liberty Mutual,2024-04-25,34.0,0
54463,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2023-11-13,364.0,1
54464,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2023-12-26,368.37,1
54465,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-01-22,382.41,1
54466,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-03-18,320.94,1
54467,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-04-01,320.0,1
54468,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-05-28,361.35,1
54470,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-08-19,343.76,1
54472,RwoaExdRmOIZULsXkpClCsJorxHWeCiX,AT&T,2024-12-09,351.54,1
55064,SbZRQRvIsVJBRLkJTbVUgELiQrOylvUk,Apple,2024-10-01,18.29,1
57123,TjhPuOcMfWsKUbZBOKZJUuwVDNkLZhdm,Amazon,2024-11-01,14.95,1
58774,TjhPuOcMfWsKUbZBOKZJUuwVDNkLZhdm,Panera Subd,2022-12-27,12.83,0
58776,TjhPuOcMfWsKUbZBOKZJUuwVDNkLZhdm,Panera Subd,2023-02-22,12.83,0
59271,UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Amazon Prime Video,2023-12-17,1.99,1
66382,XaxiPZZTbljMIXbXJWauboZxOpPJqquZ,Hulu,2024-08-24,7.01,1
66689,XaxiPZZTbljMIXbXJWauboZxOpPJqquZ,Netflix                1 8445052993 CAUS,2025-01-30,16.77,1
67610,YJFpCzxCbhdshjNykJJBKDKidHpktIXA,Onstar Data Plan,2024-07-15,15.0,0
67612,YJFpCzxCbhdshjNykJJBKDKidHpktIXA,Onstar Data Plan,2024-09-11,15.0,0
68026,YYydGejKDXVdyAyGbscOvZWOJElQFyjD,Boost Mobile,2022-11-27,35.0,1
68027,YYydGejKDXVdyAyGbscOvZWOJElQFyjD,Boost Mobile,2022-12-27,35.0,1
69647,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,AfterPay,2023-06-23,58.96,1
69648,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,AfterPay,2023-07-07,58.96,1
70430,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,Zip.co,2023-03-02,16.01,1
70432,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,Zip.co,2023-08-07,20.2,1
70433,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,Zip.co,2023-08-21,20.2,1
73507,aRoJDRvJFHtHiiSkasFaqrGCCcJFcnBY,Extra,2023-07-18,20.0,0
73509,aRoJDRvJFHtHiiSkasFaqrGCCcJFcnBY,Extra,2023-09-18,20.0,0
73510,aRoJDRvJFHtHiiSkasFaqrGCCcJFcnBY,Extra,2023-10-17,20.0,0
73512,aRoJDRvJFHtHiiSkasFaqrGCCcJFcnBY,Extra,2023-12-22,20.0,0
77219,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-08-08,4.71,1
77221,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-10-13,8.09,1
77223,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-11-07,8.09,1
77284,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Peacock,2023-03-24,5.4,1
77680,bcvpEFjMXelfsJpWUFxsRiOpBZkjbJRc,Cleo,2024-08-04,5.99,1
79171,cJNwLrtmIvXNmOTSaxFwtZsFmfIOvFij,Afterpay               afterpay.com CAUS,2024-09-07,33.75,1
79172,cJNwLrtmIvXNmOTSaxFwtZsFmfIOvFij,Afterpay               afterpay.com CAUS,2024-09-11,37.8,1
82617,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,AT&T,2024-06-01,83.75,1
83372,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,Microsoft,2022-11-19,16.45,1
83374,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,Microsoft,2023-01-19,16.45,1
83376,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,Microsoft,2023-03-19,16.45,1
86702,hQALLTMkewjxBCZEMlWMrDEGwaUtkPdq,Cleo AI,2024-07-02,46.99,0
86703,hQALLTMkewjxBCZEMlWMrDEGwaUtkPdq,Cleo AI,2024-07-18,46.99,0
86755,hQALLTMkewjxBCZEMlWMrDEGwaUtkPdq,ExpressVPN,2024-04-06,12.95,1
88143,hnJBvbHsmDvbcoyNWIGtOJJzjPIkUSfG,Credit Genie,2024-09-13,3.49,1
88144,hnJBvbHsmDvbcoyNWIGtOJJzjPIkUSfG,Credit Genie,2024-09-27,3.49,1
92955,jEuzlIomBkowrvfKPKtxzEqlVYcxMPIT,Albert,2024-07-09,14.99,1
92959,jEuzlIomBkowrvfKPKtxzEqlVYcxMPIT,Albert,2024-08-13,14.99,1
93530,jEuzlIomBkowrvfKPKtxzEqlVYcxMPIT,Vola Finance,2024-11-12,3.99,1
93694,jXpaMEgJIKVeJzdOEYxRpsDeVWSamBQH,Apple,2024-08-12,10.99,1
99321,lbjxCpwsydxwninqLebgdDOapqIbduSs,Creditninja,2024-09-26,106.08,1
99322,lbjxCpwsydxwninqLebgdDOapqIbduSs,Creditninja,2024-10-03,106.08,1
99324,lbjxCpwsydxwninqLebgdDOapqIbduSs,Creditninja,2024-10-17,106.08,1
100435,lbjxCpwsydxwninqLebgdDOapqIbduSs,Sony Playstation,2024-09-16,10.81,0
101869,mJjhxkvdNjfFNbpjWYUslaiQStENmOaM,Microsoft Xbox,2023-10-16,9.99,1
101871,mJjhxkvdNjfFNbpjWYUslaiQStENmOaM,Microsoft Xbox,2023-11-20,9.99,1
103372,mVvrrkZsbDvKGWCTYpFsbHEeUquBeCvr,Disney,2024-10-01,7.0,0
104517,mtdZazDvuHRqedBWQScvMrOEHESmmmAk,Starz,2024-11-21,10.99,1
107379,oekjVLJBiHmXivDrjYeaHsPVCEBgaqBt,Amazon Kids+,2024-11-12,6.41,1
108101,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Affirm,2024-06-10,41.5,1
108103,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Affirm,2024-07-12,41.5,1
108360,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Disney Mobile,2024-06-03,15.0,1
108361,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Disney Mobile,2024-07-03,15.0,1
108366,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Disney+,2024-10-05,15.0,1
109052,qkyrzEgGEhbZXHDmraRVRahnXriwFlEw,Cleo AI,2024-12-05,5.99,1
109053,qkyrzEgGEhbZXHDmraRVRahnXriwFlEw,Cleo AI,2025-01-09,5.99,1
111804,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Cleo,2024-02-26,40.0,1
111805,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Cleo,2024-08-29,40.0,1
111806,rHEXnSRIjQArZBIcAxikNyMnqbQGvxGo,Cleo,2024-09-05,40.0,1
112767,rpmwyQpwHxsFmnoKBJoadpvMoefIdnYF,Amazon Prime,2024-04-29,15.89,0
114952,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-05-19,16.18,1
114953,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-06-20,16.18,1
114954,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Amazon,2023-07-19,16.18,1
117113,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2022-04-25,69.99,1
117115,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2022-06-27,69.99,1
117116,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2022-07-25,69.99,1
117117,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2022-11-25,79.98,1
117118,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2022-12-27,79.98,1
117119,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2023-06-20,90.82,1
117122,tgZxIvjAFhcdUQKWcFVPqEbyLuEIVoop,Spectrum,2023-10-16,60.83,1
120168,uKnTSJGmjKZvRYXyVkLdrpbIDAdXgIkr,"NETFLIX, INC.          186-65797172 CAUS",2024-09-24,22.99,0
120309,uhLYOnvvWjIQkCzPeBqWYZACVHfbbYop,Aaron's,2024-01-13,43.42,0
120310,uhLYOnvvWjIQkCzPeBqWYZACVHfbbYop,Aaron's,2024-01-20,43.42,0
120311,uhLYOnvvWjIQkCzPeBqWYZACVHfbbYop,Aaron's,2024-01-27,43.42,0
121170,vBZxsmMOYJMlerxWadUjcwIVWMErpukH,AT&T,2024-02-26,80.72,0
125179,vDtDuylDHgqudUGXbexDsYvcrPAIJDWY,Gorilla Car Wash,2022-05-31,17.99,0
126224,vHcKJocSgMRwEYnfVMDhhNrZxtyWqDqo,Apple,2023-12-16,9.99,1
126228,vHcKJocSgMRwEYnfVMDhhNrZxtyWqDqo,Apple,2024-02-04,9.99,1
127159,vHcKJocSgMRwEYnfVMDhhNrZxtyWqDqo,T-Mobile,2023-07-31,189.35,1
127509,vZADFTlUAeOJChuECspzwCotKmlCMrnc,Brigit,2024-11-08,8.99,1
132951,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Acorns,2023-11-27,3.0,1
132952,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Acorns,2023-12-26,3.0,1
133139,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Appclubmonthly,2023-11-24,38.77,1
133261,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Bullymake,2024-12-09,42.34,1
133364,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,DoorDash,2023-08-23,4.99,1
133431,ygTVRHKJOhsoytTisyBKhYWWqRKPIyVy,Healthy.line,2023-03-06,19.99,1
135627,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Adobe,2023-08-17,19.99,0
135628,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Adobe,2023-09-11,19.99,0
138019,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Thrivemarke Yea,2022-08-08,12.0,0
138020,yrTyXxgjzfekMMYUTXCBZwoZPytfsdjb,Thrivemarke Yea,2022-09-07,12.0,0
138824,zzbtIcQJMquIiEOYTRIlEQKWqCcWSbLN,Brigit,2024-10-25,8.99,1
138825,zzbtIcQJMquIiEOYTRIlEQKWqCcWSbLN,Brigit,2024-11-25,8.99,1
138826,zzbtIcQJMquIiEOYTRIlEQKWqCcWSbLN,Brigit,2024-12-06,8.99,1
138827,zzbtIcQJMquIiEOYTRIlEQKWqCcWSbLN,Brigit,2024-12-20,8.99,1
138828,zzbtIcQJMquIiEOYTRIlEQKWqCcWSbLN,Brigit,2025-01-03,8.99,1
215,ABiSypnDBxaaMQbGEZQUQAJHyrAMjVlQ,Brigit,2024-10-28,8.99,1
216,ABiSypnDBxaaMQbGEZQUQAJHyrAMjVlQ,Brigit,2024-11-21,8.99,1
217,ABiSypnDBxaaMQbGEZQUQAJHyrAMjVlQ,Brigit,2024-12-19,8.99,1
1912,AhsWDTKwjnUVYiiDLaxnlCdhzJwYnfNY,Amazon,2024-11-28,16.23,1
1913,AhsWDTKwjnUVYiiDLaxnlCdhzJwYnfNY,Amazon,2024-12-31,16.23,1
2075,AhsWDTKwjnUVYiiDLaxnlCdhzJwYnfNY,Dave,2024-12-18,10.0,1
2496,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,AT&T,2023-06-06,188.32,1
2576,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Apple,2023-07-03,9.99,1
2992,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Cobblestone Wash,2024-03-05,10.0,1
3005,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Comcast,2023-07-25,100.0,1
3006,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Comcast,2023-10-11,100.0,1
3928,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Plexus Worldwide,2023-07-11,143.43,1
3929,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Plexus Worldwide,2023-08-08,143.43,1
3937,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Progressive Insurance,2024-03-12,255.59,1
3938,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Progressive Insurance,2024-04-09,255.56,1
4101,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Shopify,2024-01-05,1.0,1
4103,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Shopify,2024-02-05,1.0,1
4104,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Shopify,2024-03-05,1.0,1
4538,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Xcel Energy,2023-08-08,333.41,1
4544,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Xcel Energy,2023-11-20,137.32,1
4545,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Xfinity,2023-12-11,100.0,1
4547,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Xfinity,2024-05-02,100.0,1
4548,AorMxqNncYwQvaJKyznWlKdTUkvkiPYV,Xfinity,2024-07-02,103.68,1
4772,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Google Storage,2024-02-29,1.99,1
4773,AwmHOpTzPtMtEklhCUGeklczmNheYeBZ,Google Storage,2024-03-30,1.99,1
6559,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Apple,2023-07-30,29.99,1
6918,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Disney+,2023-04-29,19.99,1
7263,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Microsoft,2023-09-09,16.99,1
7267,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Microsoft,2023-10-06,16.99,1
7268,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Microsoft,2023-11-05,16.99,1
7454,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Planet Fitness,2023-06-02,25.05,0
7796,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Root Insurance,2024-05-05,172.66,1
7938,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Spectrum,2023-06-24,98.09,1
7940,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Spectrum,2023-08-11,141.97,1
7943,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Spectrum,2023-11-25,59.99,1
7945,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Spectrum,2024-01-18,149.33,1
7946,BJDvQSOtUvdxctxBlAwGfCLbhsujJTYg,Spectrum,2024-02-22,185.92,1
8286,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,AAA Insurance,2022-12-14,110.4,1
8287,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,AAA Insurance,2023-05-12,101.84,1
8424,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Best Buy,2022-11-18,100.0,0
8426,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Best Buy,2023-01-23,100.0,0
10114,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Verizonwrlss Rtccr,2024-01-02,95.8,1
10189,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Wix Wix Com Inc,2022-12-27,33.0,1
10190,BOIvaZauUjTiGOyNbvHEFPclvepBaqRa,Wix Wix Com Inc,2023-03-27,33.0,1
10210,BQcyLdmAQcSWFBrAAdMZugxVHjNqUCUv,AT&T,2024-02-24,10.88,1
11759,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Amazon Prime Video,2024-12-06,4.99,1
12207,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,Disney,2025-01-06,15.99,1
13053,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-05-01,276.76,0
13054,DNnhJnMUwJQXtsIZMHSDVjDMyHPvSyTM,State Farm,2024-05-30,283.92,0
15244,EFEULcwXwcWTwZmddfjPTvBYubtpaeXD,T-Mobile,2024-09-06,108.0,1
16068,EQutQVPiZrhrMmaLVXKWZyEqabKpKFIE,Planet Fitness,2024-09-18,25.05,1
16423,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Affirm,2024-04-01,34.5,1
16427,EwWsuczcfXfxvCjaxWAXCYJYMAixZWyq,Affirm,2024-06-24,59.46,1
17175,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,AT&T,2023-05-02,488.0,1
17176,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,AT&T,2023-06-01,488.0,1
17178,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,AT&T,2024-06-03,85.39,1
17179,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,AT&T,2024-07-03,85.39,1
17230,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Affirm,2023-12-18,36.25,1
17232,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Affirm,2024-01-17,36.25,1
17236,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,AfterPay,2023-03-17,21.88,1
17427,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Apple,2024-07-10,8.65,1
17431,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Apple,2024-11-04,8.65,1
17433,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Apple,2024-12-06,8.65,1
17449,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Army & Air Force Exchange Service,2024-02-01,325.0,1
17567,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,City Of Floydada Utility,2022-12-21,110.19,1
17568,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,City Of Floydada Utility,2023-02-22,118.38,1
17569,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,City Of Floydada Utility,2023-04-19,118.91,1
18399,FFzOxCKpvmSMcwyraoyimhKzWHoEOCrM,Lendswift Loan,2024-08-30,421.81,1
19251,GHCvCSrnKIMxLyFDwejXAmkpJfjxqdyI,Dave,2024-06-03,1.0,1
19256,GHCvCSrnKIMxLyFDwejXAmkpJfjxqdyI,Dave,2024-07-04,1.0,1
19262,GHCvCSrnKIMxLyFDwejXAmkpJfjxqdyI,Dave,2024-08-05,1.0,1
23391,GtYzbFvIhMoogGJRTebOAOhJCvRrlzYt,Apple,2023-12-09,0.99,1
23393,GtYzbFvIhMoogGJRTebOAOhJCvRrlzYt,Apple,2024-04-12,9.99,1
23394,GtYzbFvIhMoogGJRTebOAOhJCvRrlzYt,Apple,2024-05-11,9.99,1
23600,GtYzbFvIhMoogGJRTebOAOhJCvRrlzYt,Dave,2024-03-17,1.0,1
23801,GtYzbFvIhMoogGJRTebOAOhJCvRrlzYt,Hulu,2022-09-30,9.98,1
25634,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,Apple,2024-11-22,10.81,1
25699,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,CPS Energy,2023-03-14,252.35,1
25700,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,CPS Energy,2023-03-17,302.35,1
25703,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,CPS Energy,2023-04-25,252.35,1
25705,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,CPS Energy,2023-06-23,253.75,1
25857,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,Dave,2024-05-26,1.0,1
25860,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,Dave,2024-06-22,1.0,1
25864,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,Dave,2024-07-22,1.0,1
25888,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,Dave,2024-11-24,1.0,1
26947,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,T-Mobile,2023-03-31,52.0,1
26949,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,T-Mobile,2023-06-29,55.0,1
26950,IUsmCNUIztRdqNYTliTrITBePuRCehYJ,T-Mobile,2023-07-29,52.0,1
27152,IYhJfKrWfBbQYBUXNgPqtiHlwSItGxGL,Brigit,2024-03-28,8.99,1
28043,IarZKhGuIsTjxONZvysdfPeQOEEYQXJN,AT&T,2023-02-25,70.0,1
28046,IarZKhGuIsTjxONZvysdfPeQOEEYQXJN,AT&T,2024-07-08,60.58,1
30416,KPzHNmVrlzInPamdDWFyXndJKeBySqOL,Amazon Prime Video,2023-09-07,7.99,0
34709,LDLzjfSGmrSdBRnxnJRyMZAShTpKHBmt,Nintendo,2022-04-04,3.99,1
35237,LDLzjfSGmrSdBRnxnJRyMZAShTpKHBmt,Uber,2022-07-11,9.99,1
36098,MDfnhRORipKxXbeHutTBVhPePWPxWYoP,AAA Membership,2024-01-26,13.0,0
36100,MDfnhRORipKxXbeHutTBVhPePWPxWYoP,AAA Membership,2024-03-27,13.0,0
36520,MDfnhRORipKxXbeHutTBVhPePWPxWYoP,Disney+,2024-12-26,11.87,1
37011,MDfnhRORipKxXbeHutTBVhPePWPxWYoP,Planet Fitness,2023-02-17,27.11,1
38015,MbDdSDkkWiAEtApEkSlDfqfkIJpsaTcY,Audible                Amzn.com/billNJUS,2024-04-30,14.95,1
38438,MbDdSDkkWiAEtApEkSlDfqfkIJpsaTcY,METRO BY T-MOBILE WEB  888-863-8768 WAUS,2024-07-24,65.0,1
38780,MqczOYkcZnYlCLxiixQgLfsstdqHyClx,Albert,2024-05-31,14.99,1
44577,OkGKOTcVMipCfURJhAVUlEkEOtKzNHkE,Paramount+,2023-09-01,5.99,1
44578,OkGKOTcVMipCfURJhAVUlEkEOtKzNHkE,Paramount+,2023-10-02,5.99,1
46907,PsuliJLcAPTzdKmNbpVuLSHfPjRPPWiB,Zips Car Wash,2024-10-02,31.89,0
53265,RggyAZUnfNfoxepJadJUyQIHAARUqoSz,Dave,2024-10-15,1.0,1
53268,RggyAZUnfNfoxepJadJUyQIHAARUqoSz,Dave,2024-11-15,1.0,1
53271,RggyAZUnfNfoxepJadJUyQIHAARUqoSz,Dave,2025-01-15,1.0,1
53476,RggyAZUnfNfoxepJadJUyQIHAARUqoSz,Netflix,2024-08-23,16.88,0
54316,RvJzNbCwKlHXNZQzzogsUXTgbEnCFJen,Liberty Mutual,2023-05-24,118.89,1
54317,RvJzNbCwKlHXNZQzzogsUXTgbEnCFJen,Liberty Mutual,2023-06-22,118.89,1
54318,RvJzNbCwKlHXNZQzzogsUXTgbEnCFJen,Liberty Mutual,2023-07-24,118.89,1
55065,SbZRQRvIsVJBRLkJTbVUgELiQrOylvUk,Apple,2024-11-06,18.29,1
59272,UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Amazon Prime Video,2023-12-29,1.99,1
65713,XZoPGjozcnHMpBYHByocHQdIhXrvCNIv,Verizon,2024-11-01,141.72,1
66667,XaxiPZZTbljMIXbXJWauboZxOpPJqquZ,"NETFLIX, INC.          186-65797172 CAUS",2025-02-01,16.77,1
66690,XaxiPZZTbljMIXbXJWauboZxOpPJqquZ,Netflix.com            866-5797172  CAUS,2025-01-25,16.77,1
67615,YJFpCzxCbhdshjNykJJBKDKidHpktIXA,Onstar LLC,2024-07-30,10.55,0
67616,YJFpCzxCbhdshjNykJJBKDKidHpktIXA,Onstar LLC,2024-09-03,10.55,0
67618,YJFpCzxCbhdshjNykJJBKDKidHpktIXA,Onstar LLC,2024-11-07,10.55,0
69415,YaqJKdKnJklNcaRKHBQMAuMVLuhoWDZg,Dave,2024-09-13,1.0,1
69419,YaqJKdKnJklNcaRKHBQMAuMVLuhoWDZg,Dave,2024-11-22,1.0,1
69649,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,AfterPay,2023-08-04,58.96,1
70431,ZCRHKiYixDbqWXIfjMwXckCrzCfgpess,Zip.co,2023-07-24,20.2,1
75529,aRoJDRvJFHtHiiSkasFaqrGCCcJFcnBY,YouTube Premium,2023-12-04,5.32,1
76555,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Acceptance Insurance,2022-06-10,215.87,1
76556,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Acceptance Insurance,2022-07-09,185.89,1
76563,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Acceptance Insurance,2023-05-15,202.25,1
77216,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-05-26,10.42,1
77217,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-06-23,10.38,1
77218,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-07-23,11.67,1
77222,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-11-06,8.0,1
77224,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Lemonade Insurance,2022-11-14,8.0,1
77285,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Peacock,2023-04-24,5.4,1
77319,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Root Insurance,2023-11-10,151.95,1
77425,abjYVBkptgJzAxlxZaUqdkRrwSDFmFRR,Spectrum,2024-10-24,77.0,1
80908,cYwHDjRRCrEdLFErYVCZFlTAsXQEIaWm,Atlas Financial,2024-10-29,8.99,1
80909,cYwHDjRRCrEdLFErYVCZFlTAsXQEIaWm,Atlas Financial,2024-11-29,8.99,1
80910,cYwHDjRRCrEdLFErYVCZFlTAsXQEIaWm,Atlas Financial,2024-12-24,8.99,1
81917,dOwSWLMhgcGAeqMtewIhQUryaVoanwYW,Albert,2024-11-15,14.99,1
81924,dOwSWLMhgcGAeqMtewIhQUryaVoanwYW,Albert,2025-01-27,14.99,1
83387,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,Microsoft Xbox,2023-06-19,16.45,1
83388,enDTgcAidKaKzEPclJTxSpDahXHjUNtn,Microsoft Xbox,2023-07-19,16.45,1
86700,hQALLTMkewjxBCZEMlWMrDEGwaUtkPdq,Cleo AI,2024-04-19,46.99,0
86701,hQALLTMkewjxBCZEMlWMrDEGwaUtkPdq,Cleo AI,2024-05-21,46.99,0
91832,iQVXxFhqeMogZENRKphlwkhNeHljQhQP,Dave,2022-06-09,1.0,1
91836,iQVXxFhqeMogZENRKphlwkhNeHljQhQP,Dave,2023-06-24,1.0,1
93531,jEuzlIomBkowrvfKPKtxzEqlVYcxMPIT,Vola Finance,2024-12-10,3.99,1
101641,mJjhxkvdNjfFNbpjWYUslaiQStENmOaM,FloatMe,2023-10-06,1.99,1
101868,mJjhxkvdNjfFNbpjWYUslaiQStENmOaM,Microsoft Xbox,2023-09-29,9.99,1
103373,mVvrrkZsbDvKGWCTYpFsbHEeUquBeCvr,Disney,2024-10-29,7.0,0
104515,mtdZazDvuHRqedBWQScvMrOEHESmmmAk,Starz,2024-08-07,2.99,1
104518,mtdZazDvuHRqedBWQScvMrOEHESmmmAk,Starz,2025-01-07,10.99,1
107399,oekjVLJBiHmXivDrjYeaHsPVCEBgaqBt,Amazon Prime Video,2023-02-27,9.99,1
108090,oekjVLJBiHmXivDrjYeaHsPVCEBgaqBt,YouTube Premium,2024-04-17,1.99,1
108091,oekjVLJBiHmXivDrjYeaHsPVCEBgaqBt,YouTube Premium,2024-05-20,1.99,1
108282,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Cleo AI,2024-05-18,9.99,1
108305,orsUTgbFLguXLZjKyiSMlYZghAakfIYb,Cleo Re,2024-04-19,250.0,1
